Extruder 1 current,Extruder speed,Extruder 1 head pressure,Extruder 1 head temperature,Calender 1 current,Calender 1 speed,Calender 1 film temperature,Calender 1 drive side roller distance,Calender 1 operation side roller distance,"Calender 1 drive side
Upper chamber pressure","Calvestor 1 drive side
Lower chamber pressure ","Calender 1 operating side
Upper chamber pressure ","Calves 1 operating side
Lower chamber pressure",calender width,Thickness measurement drive side,thickness measurement operation side
359.81,3.52,2.9,82.41,58.35,3,79.93,1.23,1.22,52.57,41.65,36.95,51.36,704.9,1.2,1.29
360.83,3.51,2.89,82.42,58.34,3,79.9,1.23,1.22,51.04,39.72,34.67,49,704.8,1.2,1.29
361.23,3.51,2.89,82.42,58.37,3,79.9,1.23,1.22,49.06,36.74,31.98,46.27,704.9,1.2,1.29
363.24,3.51,2.89,82.43,58.4,3,79.92,1.23,1.22,50.26,38.54,33.92,48.6,705,1.19,1.29
364.3,3.51,2.89,82.42,58.4,3,79.91,1.23,1.22,51.54,39.81,34.76,49.28,705,1.19,1.29
366.71,3.49,2.89,82.43,58.42,3,79.95,1.23,1.22,49.1,37.27,32.17,46.55,705.2,1.19,1.28
367.25,3.51,2.89,82.42,58.4,3,80,1.23,1.22,48.59,36.86,32.1,46.41,705.3,1.19,1.28
364.15,3.52,2.89,82.43,58.41,3,79.89,1.23,1.22,51.16,39.03,34.88,49.1,704.7,1.19,1.28
363.06,3.51,2.9,82.43,58.38,3,79.74,1.23,1.22,48.32,36.86,31.74,46.03,704.9,1.18,1.27
362.44,3.52,2.9,82.43,58.32,3,79.75,1.23,1.22,47.32,35.96,31.26,45.63,704.4,1.18,1.27
360.79,3.52,2.9,82.44,58.39,3,79.73,1.23,1.22,52.46,40.91,36.16,50.15,704.8,1.18,1.27
361.96,3.5,2.9,82.43,58.46,3,79.75,1.23,1.22,49.04,37.3,32.95,47.2,704.8,1.18,1.27
365.14,3.49,2.9,82.44,58.4,3,79.8,1.23,1.22,49.1,37.58,32.96,47.15,704.8,1.18,1.27
369.04,3.49,2.9,82.43,58.38,3,79.73,1.23,1.22,50,38.45,33.55,48.14,704.9,1.18,1.27
372.36,3.49,2.9,82.44,58.42,3,79.74,1.23,1.22,50.89,39.26,34.56,48.68,705.1,1.18,1.27
374.88,3.5,2.9,82.44,58.48,3,79.72,1.23,1.22,49.99,38.12,33.94,48,704.7,1.18,1.27
381.2,3.48,2.9,82.45,58.48,3,79.75,1.23,1.22,49.99,38.12,33.94,48,704.7,1.18,1.27
381.2,3.48,2.9,82.45,58.5,3,79.75,1.23,1.22,49.37,37.58,32.86,47.31,704.8,1.18,1.27
387.69,3.47,2.9,82.45,58.46,3,79.79,1.23,1.22,50.5,39.31,34.34,48.92,704.4,1.18,1.27
390.47,3.51,2.9,82.45,58.61,2.99,79.76,1.23,1.22,49.65,37.81,33.21,47.53,704.7,1.19,1.27
388.86,3.51,2.91,82.45,58.61,2.99,79.76,1.23,1.22,49.65,37.81,33.21,47.53,704.7,1.19,1.27
387.98,3.52,2.91,82.46,58.57,3,79.76,1.23,1.22,49.22,37.49,32.95,47.26,704.7,1.19,1.27
387.98,3.52,2.91,82.46,58.56,3,79.76,1.23,1.22,50.33,38.74,33.72,48.52,705.1,1.19,1.28
383.24,3.52,2.92,82.46,58.69,3,79.7,1.23,1.22,48.44,36.44,31.74,46.19,704.9,1.19,1.28
383.24,3.52,2.92,82.46,58.69,3,79.7,1.23,1.22,48.44,36.44,31.74,46.19,704.9,1.19,1.28
374.84,3.53,2.93,82.46,58.65,3,79.71,1.23,1.22,46.81,35.01,29.56,44.11,704.8,1.19,1.28
373.17,3.52,2.93,82.46,58.6,3,79.68,1.23,1.22,44.81,33.14,28.11,42.92,704.6,1.19,1.28
370.83,3.52,2.93,82.47,58.6,3,79.67,1.23,1.22,44.81,33.14,28.11,42.92,704.6,1.19,1.28
371.67,3.51,2.93,82.47,58.71,2.99,79.62,1.23,1.22,50.41,38.42,34.2,48.58,704.8,1.2,1.28
371.67,3.51,2.93,82.47,58.71,2.99,79.62,1.23,1.22,50.41,38.42,34.2,48.58,704.8,1.2,1.28
379.95,3.49,2.92,82.47,58.67,3,79.63,1.23,1.22,49.81,37.84,33.42,47.57,705,1.2,1.28
383.31,3.5,2.92,82.46,58.6,3,79.63,1.23,1.22,49.81,37.84,33.42,47.57,705.5,1.2,1.28
384.81,3.5,2.92,82.48,58.61,3,79.67,1.23,1.22,50.75,39.54,35.32,49.2,705.1,1.2,1.28
384.92,3.51,2.92,82.47,58.53,3,79.66,1.23,1.22,49.46,37.81,33.61,47.56,704.8,1.2,1.29
383.39,3.52,2.92,82.48,58.53,3,79.66,1.23,1.22,49.46,37.81,33.61,47.56,704.8,1.2,1.29
386.6,3.51,2.92,82.47,58.53,3,79.79,1.23,1.22,48.36,37.06,32.69,47.03,704.7,1.2,1.29
386.6,3.51,2.92,82.47,58.53,3,79.79,1.23,1.22,48.36,37.06,32.69,47.03,704.7,1.2,1.29
388.75,3.49,2.93,82.47,58.56,3,79.83,1.23,1.22,51.56,40.37,35.77,49.93,705,1.2,1.29
393.71,3.5,2.93,82.48,58.56,3,79.81,1.23,1.22,45.82,33.53,28.64,42.92,705.7,1.2,1.29
393.71,3.5,2.93,82.48,58.56,3,79.81,1.23,1.22,45.82,33.53,28.64,42.92,705.7,1.2,1.29
393.71,3.51,2.93,82.48,58.56,3,79.78,1.23,1.22,49.13,37.35,32.98,47.04,705.6,1.2,1.29
390.98,3.52,2.94,82.49,58.52,3,79.91,1.23,1.22,49.2,37.19,32.59,46.61,705.2,1.2,1.3
388.13,3.52,2.94,82.48,58.52,3,79.91,1.23,1.22,51.34,40.35,35.26,49.71,705.2,1.2,1.3
388.42,3.5,2.94,82.49,58.48,3,79.91,1.23,1.22,51.34,40.35,35.26,49.71,705.2,1.2,1.3
387.55,3.52,2.94,82.48,58.51,3,79.81,1.23,1.22,49.39,37.1,32.87,46.87,705.1,1.21,1.3
387.55,3.52,2.94,82.48,58.51,3,79.81,1.23,1.22,49.39,37.1,32.87,46.87,705.1,1.21,1.3
382.73,3.52,2.94,82.49,58.6,3,79.71,1.23,1.22,51.62,40.01,35.62,50.1,705.4,1.21,1.3
379.95,3.52,2.94,82.5,58.6,3,79.71,1.23,1.22,51.62,40.01,35.62,50.1,705.4,1.21,1.3
379.95,3.52,2.94,82.5,58.63,3,79.58,1.23,1.22,51.34,38.83,34.04,48.1,705.5,1.21,1.3
377.33,3.53,2.94,82.49,58.7,3,79.55,1.23,1.22,51.43,39.03,34.61,48.94,705.2,1.21,1.31
378.35,3.52,2.94,82.49,58.65,3,79.69,1.23,1.22,46.97,34.72,30.01,44.34,704.7,1.21,1.3
378.35,3.52,2.94,82.49,58.65,3,79.69,1.23,1.22,46.97,34.72,30.01,44.34,704.7,1.21,1.3
376.45,3.52,2.94,82.5,58.61,2.99,79.69,1.23,1.22,50.99,38.77,34.1,48.69,704.9,1.21,1.3
374.3,3.51,2.94,82.49,58.57,3,79.75,1.23,1.22,52.21,39.13,35.17,49.11,705,1.2,1.3
374.55,3.51,2.94,82.5,58.45,3,79.7,1.23,1.22,48.97,37.03,32.59,46.98,705.1,1.2,1.3
375.79,3.5,2.93,82.5,58.47,3,79.74,1.23,1.22,46.72,34.13,30.66,45,705.2,1.2,1.29
376.56,3.5,2.93,82.5,58.55,3,79.75,1.23,1.22,47.71,35.19,31.36,45.99,705,1.2,1.29
376.05,3.51,2.93,82.5,58.55,3,79.85,1.23,1.22,51.26,39.34,34.32,49,705,1.2,1.29
376.2,3.51,2.93,82.51,58.61,3,79.85,1.23,1.22,45.62,33.59,28.57,43.53,704.5,1.19,1.28
375.39,3.52,2.92,82.51,58.67,3,79.91,1.23,1.22,49.77,37.77,33.13,47.7,704.2,1.19,1.28
372.69,3.52,2.92,82.51,58.74,3,79.97,1.23,1.22,54.94,42.3,37.98,52.23,704.2,1.19,1.28
372.69,3.52,2.92,82.51,58.74,3,79.97,1.23,1.22,54.94,42.3,37.98,52.23,704.2,1.19,1.28
365.83,3.52,2.92,82.51,58.78,3,79.87,1.23,1.22,51.35,39.55,34.69,49.34,704.8,1.19,1.28
362.76,3.52,2.92,82.52,58.69,3,79.91,1.23,1.22,48.5,35.93,31.66,46.42,705.1,1.18,1.27
362.65,3.51,2.91,82.51,58.69,3,79.91,1.23,1.22,48.5,35.93,31.66,46.42,705.1,1.18,1.27
362.95,3.5,2.91,82.53,58.83,3,79.86,1.23,1.22,51.11,39.19,34.1,48.75,704.3,1.18,1.27
364.95,3.5,2.9,82.52,58.83,3,79.86,1.23,1.22,51.11,39.19,34.1,48.75,704.3,1.18,1.27
366.63,3.5,2.9,82.53,58.7,3,79.8,1.23,1.22,50.36,37.96,33.62,47.94,704.1,1.18,1.27
366.89,3.51,2.9,82.52,58.7,3,79.8,1.23,1.22,50.36,37.96,33.62,47.94,704.1,1.18,1.27
366.89,3.51,2.9,82.52,58.68,3,79.87,1.23,1.22,50.23,39.22,32.56,47.45,704.2,1.18,1.27
374.84,3.49,2.9,82.52,58.79,3,79.78,1.23,1.22,52.09,40.31,35.58,49.82,704.6,1.19,1.27
374.84,3.49,2.9,82.52,58.79,3,79.78,1.23,1.22,52.09,40.31,35.58,49.82,704.6,1.19,1.27
379.63,3.5,2.91,82.53,58.8,2.99,79.64,1.23,1.22,50.35,38.32,33.89,48.46,705,1.19,1.28
379.63,3.5,2.91,82.53,58.8,2.99,79.64,1.23,1.22,50.35,38.32,33.89,48.46,705,1.19,1.28
386.23,3.48,2.91,82.53,58.82,2.99,79.71,1.23,1.22,49,37.42,32.65,47.37,704.6,1.19,1.28
389.44,3.49,2.92,82.52,58.77,3,79.76,1.23,1.22,48.32,36.43,31.92,46.23,704.3,1.2,1.28
388.39,3.51,2.92,82.53,58.85,3,79.84,1.23,1.22,51.04,39.09,34.38,48.99,704.5,1.2,1.28
387.58,3.51,2.93,82.53,58.92,3,79.9,1.23,1.22,50.15,38.06,33.55,48.08,705.1,1.2,1.29
384.96,3.52,2.93,82.54,58.96,3,79.9,1.23,1.22,49.97,38.38,33.49,48.13,704.9,1.2,1.29
380.39,3.54,2.94,82.54,58.96,3,79.74,1.23,1.22,49.97,37.45,33.04,48.13,704.9,1.2,1.29
380.39,3.54,2.94,82.54,58.95,3,79.74,1.23,1.22,49.84,37.45,33.04,47.45,705.2,1.2,1.29
375.1,3.52,2.94,82.54,58.96,3,79.46,1.23,1.22,51,38.91,34.13,48.65,704.8,1.2,1.29
372.51,3.53,2.93,82.53,58.94,3,79.45,1.23,1.22,50.48,38.53,33.85,48.53,704.4,1.2,1.29
370.65,3.52,2.93,82.54,58.95,3,79.46,1.23,1.22,47.15,34.82,30.24,44.88,704.6,1.2,1.29
369.44,3.52,2.93,82.54,59.04,2.99,79.35,1.23,1.22,52.78,40.6,36.36,50.73,704.5,1.2,1.29
369.44,3.52,2.93,82.54,59.04,2.99,79.35,1.23,1.22,52.78,40.6,36.36,50.73,704.5,1.2,1.29
369.95,3.51,2.92,82.54,59.04,3,79.41,1.23,1.22,49.01,36.94,32.8,47.03,705,1.2,1.29
369.95,3.5,2.92,82.55,59.04,3,79.41,1.23,1.22,49.01,36.94,32.8,47.03,705,1.2,1.29
374.88,3.5,2.91,82.54,58.98,3,79.63,1.23,1.22,47.71,35.71,31.72,45.86,705.2,1.2,1.3
375.5,3.51,2.91,82.55,58.96,3,79.57,1.23,1.22,49.1,36.64,32.22,46.64,705,1.2,1.3
377.11,3.5,2.91,82.55,58.99,3,79.48,1.23,1.22,48.05,35.9,31.45,45.81,704.7,1.2,1.3
376.56,3.51,2.91,82.55,58.99,3,79.55,1.23,1.23,48.05,37.35,33.2,47.4,704.7,1.2,1.3
375.21,3.53,2.91,82.55,58.99,3,79.55,1.23,1.23,49.58,37.35,33.2,47.4,704.6,1.21,1.3
375.21,3.53,2.91,82.55,59.01,3,79.55,1.23,1.22,50.12,37.87,33.52,47.73,704.6,1.21,1.3
374.66,3.51,2.92,82.55,59.24,2.99,79.61,1.23,1.22,47.77,35.45,30.83,44.84,705.1,1.21,1.3
373.64,3.52,2.92,82.55,59.24,2.99,79.61,1.23,1.22,47.77,35.45,30.83,44.84,705.1,1.21,1.3
375.83,3.5,2.93,82.56,59.09,3,79.6,1.23,1.22,46.81,34.72,30.35,44.72,705.4,1.21,1.31
374.66,3.51,2.93,82.56,59.12,3,79.68,1.23,1.22,47.18,34.38,30.17,44.75,705.3,1.21,1.31
372.51,3.52,2.93,82.56,59.12,3,79.68,1.23,1.22,47.18,34.38,30.17,44.75,705.3,1.21,1.31
372.51,3.52,2.93,82.56,59.22,3,79.7,1.23,1.22,50.86,38.35,34.49,48.6,704.9,1.21,1.31
372.76,3.51,2.93,82.56,59.22,3,79.81,1.23,1.22,49.36,37.18,32.71,47.46,704.9,1.21,1.31
373.28,3.51,2.93,82.56,59.21,3,79.74,1.23,1.22,51.31,39.1,34.79,49.05,704.7,1.21,1.31
373.06,3.5,2.93,82.56,59.25,3,79.71,1.23,1.22,50.15,38.01,34.01,48.1,705,1.21,1.31
376.89,3.5,2.93,82.57,59.24,3,79.77,1.23,1.22,50.74,38.35,33.75,48.39,705.1,1.21,1.3
379.74,3.49,2.93,82.56,59.24,3,79.9,1.23,1.22,51.62,39.92,34.94,49.52,705.1,1.21,1.3
383.28,3.49,2.93,82.57,59.22,3,79.9,1.23,1.22,51.62,39.92,34.94,49.52,705.1,1.21,1.3
385.79,3.5,2.93,82.56,59.18,3,79.91,1.23,1.22,50.98,38.55,34.2,48.51,704.7,1.21,1.3
387.91,3.5,2.93,82.57,59.14,3,79.99,1.23,1.22,49.31,37.07,32.91,47.49,704.6,1.2,1.3
387.91,3.5,2.93,82.57,59.14,3,79.99,1.23,1.22,49.31,37.07,32.91,47.49,704.6,1.2,1.3
393.24,3.5,2.94,82.58,59.21,3,79.88,1.23,1.22,49.31,36.84,32.68,47.1,704.8,1.2,1.29
393.53,3.5,2.94,82.58,59.18,3,79.91,1.23,1.22,50.9,38.83,34.04,48.62,704.8,1.2,1.29
391.93,3.52,2.95,82.58,59.17,3,79.9,1.23,1.22,49.67,37.27,33.05,47.46,704.8,1.2,1.28
389.15,3.52,2.95,82.59,59.17,3,79.9,1.23,1.22,49.67,37.27,33.05,47.46,704.8,1.2,1.28
385.72,3.53,2.95,82.58,59.2,3,79.77,1.23,1.22,50.35,38.34,33.54,48.29,705,1.19,1.28
385.72,3.53,2.95,82.58,59.2,3,79.77,1.23,1.22,50.35,38.34,33.54,48.29,705,1.19,1.28
384.04,3.53,2.95,82.58,59.2,3,79.86,1.23,1.22,49.19,37.22,32.95,47.45,704.8,1.19,1.28
373.06,3.53,2.94,82.59,59.22,3,79.97,1.23,1.22,46.43,33.81,29.76,44.4,704.5,1.19,1.28
373.06,3.53,2.94,82.59,59.22,3,79.97,1.23,1.22,46.43,33.81,29.76,44.4,704.5,1.19,1.28
370.83,3.51,2.93,82.59,59.29,2.99,79.76,1.23,1.22,49.22,37.15,32.78,47.26,704.5,1.19,1.27
371.41,3.51,2.93,82.58,59.32,3,79.65,1.23,1.22,49.1,36.98,32.3,47,704.6,1.19,1.27
370.9,3.51,2.92,82.59,59.32,3,79.63,1.23,1.22,48.01,35.99,31.35,46.04,704.6,1.19,1.27
369.52,3.52,2.92,82.59,59.26,2.99,79.57,1.23,1.22,49.26,37.06,32.6,47.43,705.1,1.19,1.28
369.52,3.52,2.92,82.59,59.26,2.99,79.57,1.23,1.22,49.26,37.06,32.6,47.43,705.1,1.19,1.28
367.8,3.51,2.91,82.6,59.32,3,79.63,1.23,1.22,49.28,37.33,33.17,47.94,704.6,1.19,1.28
367.76,3.52,2.91,82.6,59.32,3,79.73,1.23,1.22,49.28,37.51,33.2,47.97,704.6,1.19,1.28
367.22,3.51,2.91,82.6,59.43,3,79.7,1.23,1.22,49.6,37.54,32.81,47.75,704.5,1.2,1.28
365.98,3.51,2.91,82.59,59.43,3,79.7,1.23,1.22,49.6,37.54,32.81,47.75,704.5,1.2,1.28
368.2,3.5,2.91,82.6,59.54,3,79.59,1.23,1.22,50.93,38.38,33.46,48.54,704.5,1.2,1.28
368.93,3.51,2.91,82.59,59.62,3,79.54,1.23,1.22,51.47,38.28,34.26,49.13,704.6,1.2,1.28
368.28,3.52,2.91,82.6,59.58,3,79.58,1.23,1.22,47.95,35.37,30.65,45.38,704.8,1.2,1.29
365.54,3.52,2.91,82.6,59.52,3,79.58,1.23,1.22,49.4,37.06,32.83,47.36,705.3,1.2,1.29
365.06,3.51,2.91,82.6,59.49,3,79.75,1.23,1.22,51.89,39.32,35.05,49.9,705,1.2,1.29
366.23,3.5,2.92,82.6,59.43,3,79.81,1.23,1.22,49.51,37.06,32.51,47.76,705,1.2,1.29
365.21,3.51,2.91,82.6,59.38,3,79.89,1.23,1.22,52.75,40.18,35.89,50.64,705.2,1.2,1.29
366.52,3.51,2.92,82.61,59.36,3,79.87,1.23,1.22,50.11,37.9,33.24,48.01,704.9,1.2,1.29
366.49,3.51,2.92,82.61,59.36,3,79.86,1.23,1.22,47.48,34.2,28.94,43.16,705.1,1.2,1.29
365.68,3.51,2.92,82.61,59.36,3,79.9,1.23,1.22,51.2,38.88,34.17,48.94,705.1,1.2,1.29
370.03,3.49,2.91,82.61,59.35,3,79.91,1.23,1.22,53.63,41.6,36.68,51.48,705.3,1.21,1.29
372.33,3.49,2.92,82.61,59.4,3,79.86,1.23,1.22,50.6,38.43,33.63,48.6,705.2,1.21,1.29
375.36,3.49,2.92,82.6,59.4,3,79.9,1.23,1.22,51.68,39.46,34.99,49.83,705.3,1.21,1.29
377.44,3.5,2.92,82.61,59.39,3,79.88,1.23,1.22,49.18,36.65,32.03,47.06,705.6,1.21,1.29
379.95,3.5,2.92,82.61,59.45,2.99,79.84,1.23,1.22,49.97,37.7,33.4,47.9,705.1,1.21,1.29
381.78,3.49,2.92,82.61,59.46,2.99,79.86,1.23,1.22,49.09,36.68,32.28,46.88,705.1,1.21,1.3
382.33,3.51,2.92,82.62,59.4,3,79.88,1.23,1.22,50.84,38.46,34.22,48.69,705,1.21,1.3
380.65,3.52,2.93,82.61,59.4,3,79.79,1.23,1.22,49.34,36.87,32.34,47.28,705,1.21,1.3
380.65,3.51,2.93,82.62,59.32,3,79.71,1.23,1.22,34.29,21.33,17.55,32.4,705.3,1.21,1.3
379.44,3.52,2.94,82.61,59.46,3,79.75,1.23,1.22,51.48,39.07,34.55,49.53,705.9,1.21,1.3
375.36,3.54,2.94,82.62,59.43,3,79.78,1.23,1.22,51.43,39.09,34.81,49.4,705.8,1.21,1.31
374.11,3.52,2.94,82.62,59.43,3,79.81,1.23,1.22,50.41,38.19,33.62,48.39,705.4,1.21,1.31
370.87,3.53,2.94,82.62,59.53,2.99,79.78,1.23,1.22,50.89,38.16,33.78,48.72,705.4,1.21,1.31
370.39,3.51,2.95,82.62,59.53,2.99,79.78,1.23,1.22,50.89,38.16,33.78,48.72,705.4,1.21,1.31
369.84,3.51,2.94,82.62,59.62,3,79.8,1.23,1.22,49.67,37.38,32.81,47.71,705.4,1.21,1.31
369.08,3.52,2.94,82.62,59.62,3,79.77,1.23,1.22,49.67,37.38,32.81,47.71,705.4,1.21,1.31
369.84,3.5,2.94,82.62,59.62,3,79.77,1.23,1.22,48.56,35.95,31.79,46.33,705.6,1.22,1.32
373.39,3.5,2.94,82.63,59.59,3,79.82,1.23,1.22,49.04,36.56,32.07,46.85,706.1,1.21,1.32
376.38,3.49,2.93,82.62,59.6,3,79.91,1.23,1.22,53.16,39.96,37.4,51.71,706.1,1.22,1.32
377.95,3.5,2.93,82.63,59.57,3,79.93,1.23,1.22,51.03,38.32,33.95,48.65,705.6,1.21,1.32
379.04,3.5,2.93,82.62,59.57,3,79.93,1.23,1.22,51.03,38.32,33.95,48.65,705.6,1.21,1.32
380.83,3.51,2.93,82.63,59.54,3,79.8,1.23,1.22,49.4,37.03,32.49,47.4,705,1.21,1.31
380.47,3.51,2.93,82.63,59.61,3,79.76,1.23,1.22,50.78,38.05,33.69,48.48,705.2,1.21,1.31
380.5,3.51,2.93,82.63,59.58,3,79.83,1.23,1.22,50.47,38.01,33.15,48.21,705.4,1.21,1.31
378.71,3.52,2.93,82.63,59.56,3,79.82,1.23,1.22,47.52,34.81,30.42,45.42,705.4,1.21,1.31
376.82,3.52,2.93,82.63,59.6,2.99,79.82,1.23,1.22,51.07,38.34,33.78,48.72,705.6,1.2,1.3
378.28,3.51,2.94,82.63,59.64,2.99,79.83,1.23,1.22,45.82,33.36,28.99,43.6,705.7,1.2,1.3
378.28,3.52,2.93,82.63,59.64,2.99,79.83,1.23,1.22,45.82,33.36,28.99,43.6,705.7,1.2,1.3
372.03,3.53,2.94,82.64,59.51,3,79.78,1.23,1.22,49.26,37.24,33.31,48.29,704.9,1.2,1.29
369.3,3.53,2.94,82.63,59.51,3,79.76,1.23,1.22,48.65,36.28,31.97,46.88,704.9,1.2,1.29
365.5,3.53,2.94,82.64,59.58,3,79.76,1.23,1.22,52.19,39.77,35.37,50.01,705.3,1.19,1.29
365.5,3.52,2.93,82.64,59.58,3,79.76,1.23,1.22,52.19,39.77,35.37,50.01,705.3,1.19,1.29
361.27,3.53,2.93,82.64,59.56,3,79.72,1.23,1.22,48.88,36.62,31.79,46.88,704.9,1.19,1.29
357.8,3.53,2.93,82.64,59.56,3,79.72,1.23,1.22,51.35,38.99,34.78,49.42,705.4,1.19,1.29
355.68,3.51,2.93,82.64,59.52,3,79.64,1.23,1.22,51.48,38.61,33.99,48.94,705.6,1.19,1.29
355.54,3.51,2.92,82.64,59.5,3,79.58,1.23,1.22,48.56,36.34,31.66,46.76,705.3,1.19,1.29
356.19,3.51,2.92,82.64,59.54,3,79.58,1.23,1.22,46.93,32.59,29.65,43.59,705,1.19,1.29
357.62,3.5,2.92,82.65,59.54,3,79.68,1.23,1.22,49.51,37.06,32.53,47.31,705,1.19,1.29
359.44,3.5,2.92,82.64,59.64,3,79.73,1.23,1.22,50.12,37.83,32.78,47.85,705.2,1.19,1.29
359.77,3.51,2.91,82.65,59.64,3,79.73,1.23,1.22,50.12,37.83,32.78,47.85,705.2,1.19,1.29
361.56,3.5,2.91,82.64,59.72,2.99,79.83,1.23,1.22,49.13,36.8,32.3,47.45,705.4,1.2,1.29
361.56,3.5,2.91,82.64,59.72,2.99,79.83,1.23,1.22,49.13,36.8,32.3,47.45,705.4,1.2,1.29
364.84,3.5,2.89,82.64,59.76,3,79.72,1.23,1.22,48.83,36.16,31.35,46.29,705.7,1.2,1.29
365.76,3.51,2.89,82.65,59.7,3,79.64,1.23,1.22,50.74,38.09,33.17,48.26,705.4,1.2,1.29
366.78,3.51,2.9,82.65,59.7,3,79.64,1.23,1.22,50.74,38.09,33.17,48.26,705.4,1.2,1.29
367.8,3.51,2.9,82.64,59.73,3,79.72,1.23,1.22,50.14,37.83,32.96,47.99,705.1,1.2,1.3
367.8,3.51,2.9,82.64,59.85,3,79.72,1.23,1.22,50.14,37.83,32.96,47.99,705,1.2,1.3
367,3.52,2.9,82.65,59.94,2.99,79.76,1.23,1.22,51.29,40.86,36.47,51.74,704.9,1.2,1.3
365.87,3.52,2.91,82.66,59.84,3,79.82,1.23,1.22,49.93,37.17,32.3,47.4,705.2,1.21,1.3
366.74,3.5,2.91,82.65,59.86,2.99,79.87,1.23,1.22,49.58,37.27,32.53,47.6,705.6,1.21,1.3
367,3.5,2.91,82.66,59.86,2.99,79.87,1.23,1.22,49.58,37.27,32.53,47.6,705.6,1.21,1.3
366.09,3.51,2.91,82.66,59.88,3,79.67,1.23,1.22,51.23,39.03,34.16,49.73,706,1.21,1.3
367.4,3.5,2.91,82.66,59.88,3,79.67,1.23,1.22,51.23,39.03,34.16,49.73,706,1.21,1.3
368.71,3.51,2.91,82.66,59.91,3,79.73,1.23,1.22,49.24,36.65,31.94,47.1,705.3,1.21,1.3
368.82,3.51,2.91,82.66,59.92,3,79.76,1.23,1.22,50.27,37.34,32.71,47.73,705.3,1.21,1.3
371.89,3.5,2.91,82.67,59.92,3,79.76,1.23,1.22,50.27,37.34,32.71,47.73,705.3,1.21,1.3
375.03,3.49,2.91,82.66,59.93,3,79.71,1.23,1.22,52.35,40.03,35.29,50.36,705.5,1.21,1.3
374.88,3.51,2.91,82.67,59.93,3,79.8,1.23,1.22,42.38,29.52,25.41,40.96,705.7,1.21,1.3
374.7,3.51,2.91,82.66,59.91,3,79.76,1.23,1.22,50.49,37.53,33.13,47.93,705.9,1.21,1.3
374.7,3.51,2.91,82.67,59.91,3,79.76,1.23,1.22,50.49,37.53,33.13,47.93,705.9,1.21,1.3
375.17,3.51,2.91,82.67,59.83,3,79.62,1.23,1.22,50.38,37.58,32.94,47.74,705.8,1.21,1.3
375.43,3.51,2.92,82.67,59.76,3,79.69,1.23,1.22,34.74,21.36,18.49,32.15,705.5,1.21,1.31
375.43,3.51,2.92,82.67,59.76,3,79.69,1.23,1.22,34.74,21.36,18.49,32.15,705.5,1.21,1.31
373.06,3.52,2.92,82.67,59.63,3,79.58,1.23,1.22,50.32,37.72,33.13,47.91,705.6,1.22,1.31
371.6,3.52,2.93,82.67,59.62,3,79.57,1.23,1.22,49.84,37.22,32.63,47.62,705.6,1.22,1.31
366.12,3.53,2.93,82.67,59.62,3,79.57,1.23,1.22,49.84,37.22,32.63,47.62,705.5,1.22,1.31
364.66,3.52,2.93,82.68,59.69,3,79.56,1.23,1.22,50.87,37.87,33.37,48.12,705.8,1.22,1.31
362.62,3.53,2.93,82.67,59.74,3,79.59,1.23,1.22,49.81,36.95,31.85,46.52,705.9,1.22,1.32
358.79,3.53,2.93,82.68,59.76,3,79.59,1.23,1.22,48.32,35.5,31.01,45.95,705.7,1.22,1.32
358.02,3.51,2.93,82.67,59.76,3,79.57,1.23,1.22,48.32,35.5,31.01,45.95,705.7,1.22,1.32
357.29,3.51,2.93,82.68,59.91,2.99,79.53,1.23,1.22,50.74,37.96,33.1,48.21,705.3,1.22,1.32
356.74,3.51,2.93,82.67,59.9,3,79.51,1.23,1.22,62.33,48.13,42.79,58.1,705.4,1.22,1.32
355.43,3.51,2.92,82.68,59.9,3,79.54,1.23,1.22,49.6,36.58,32.13,47.1,705.4,1.22,1.32
355.79,3.51,2.92,82.68,59.79,3,79.64,1.23,1.22,52.12,38.77,34.46,49.13,705.5,1.21,1.31
355.79,3.51,2.92,82.68,59.79,3,79.64,1.23,1.22,52.12,38.77,34.46,49.13,705.5,1.21,1.31
358.82,3.5,2.92,82.68,59.86,3,79.72,1.23,1.22,51.84,38.9,34.4,49.23,705.7,1.21,1.31
359.77,3.51,2.91,82.67,59.77,3,79.72,1.23,1.22,51.84,38.9,34.4,49.23,706.2,1.21,1.31
359.77,3.51,2.91,82.69,59.77,3,79.74,1.23,1.22,49.55,35.36,30.11,45.83,705.7,1.21,1.31
356.78,3.53,2.91,82.68,59.83,3,79.71,1.23,1.22,49.25,36.38,32.28,46.98,705.3,1.21,1.3
355.1,3.52,2.91,82.68,59.86,3,79.64,1.23,1.22,51.67,38.9,34.7,49.58,705.3,1.2,1.3
354.3,3.51,2.91,82.68,59.79,3,79.67,1.23,1.22,50.27,37.37,32.91,47.96,705,1.2,1.29
355.5,3.51,2.91,82.69,59.86,2.99,79.72,1.23,1.22,50.95,37.45,32.84,48.18,705.4,1.2,1.29
355.5,3.51,2.91,82.69,59.86,2.99,79.72,1.23,1.22,50.95,37.45,32.84,48.18,705.4,1.2,1.29
354.37,3.51,2.91,82.69,59.92,2.99,79.76,1.23,1.22,49.21,36.44,31.85,46.92,705.2,1.2,1.29
354.52,3.51,2.91,82.69,59.83,3,79.72,1.23,1.22,49.85,37.27,32.92,47.66,705.4,1.2,1.28
